id,line_number,location_name,start_km,end_km,reason,track_number,speed_odd_direction,speed_even_direction,notes,source_region,is_new,regarding_passenger,is_included_in_timetable,is_main_track
16855,533,Łowicz Główny,0.920,1.140,ograniczona widoczność czoła pociągu na przejeździe,1,,40,dotyczy czoła pociągu kierunku parzystego,IZ Warszawa,false,true,true,true
16856,536,Słotwiny - Koluszki,1.780,1.790,brak widoczności czoła pociągu na przejeździe,1,20,20,,IZ Warszawa,false,true,true,true
16857,541,Łódź Olechów,14.710,14.740,,315,,,,IZ Warszawa,false,true,true,false
16858,737,Barłogi,-0.544,0.248,,3,60,60,Vd) Linia 809,IZ Warszawa,false,true,true,false
16859,783,Łapy,87.634,88.477,,4,60,60,Vd) Linia 36,IZ Warszawa,false,true,true,false
16860,809,Barłogi,3.587,3.599,,4,40,40,Vd) Linia 737,IZ Warszawa,false,true,true,false
16861,830,Łódź Olechów,14.710,14.740,,315,,,,IZ Warszawa,false,true,true,false
16862,831,Łódź Olechów,14.710,14.740,,315,,,,IZ Warszawa,false,true,true,false
16863,832,Łódź Olechów,7.120,,rozjazd nr 551,84,,,zakaz jazdy dwóch lub więcej połączonych ze sobą lokomotyw ET-22,IZ Warszawa,false,true,true,true
16864,865,Magdalenka - Małaszewicze Centralne,197.868,200.900,pogorszenie stanu toru,"1a, 2a",20,20,,IZ Warszawa,false,true,true,false
16865,867,Małaszewicze Centralne - Małaszewicze,200.900,202.098,pogorszenie stanu toru,104,20,20,,IZ Warszawa,false,true,true,true
16866,906,Chotyłów - Mętraki,0.000,5.697,pogorszenie stanu toru,1,20,20,,IZ Warszawa,false,true,true,true
16867,913,Narewka,0.710,0.716,brak widoczności czoła pociągu na przejeździe waga wagonowa,1,20,20,Linia 31,IZ Warszawa,false,true,true,true
16868,913,Narewka,140.690,140.730,,7,,,,IZ Warszawa,false,true,true,false
16869,923,Bufałowo Wschód,1.363,1.493,ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Warszawa,false,true,true,true
16870,4,Włoszczowa Północ,-1.156,-0.434,,3,120,120,Vd) Linia 572,IZ Lublin,false,true,true,false
16871,7,Dęblin,60.737,61.010,,5a,70,70,Vd) Linia 26; poc. towarowe,IZ Lublin,false,false,true,false
16872,7,Dęblin,60.737,61.010,,5a,90,90,"Vd) Linia 26; poc. pas., szynobusy",IZ Lublin,false,true,true,false
16873,7,Dęblin,60.737,61.105,,3a,80,80,Vd) Linia 26; poc. towarowe,IZ Lublin,false,false,true,false
16874,7,Dęblin,60.737,61.105,,3a,90,90,"Vd) Linia 26; poc. pas., szynobusy",IZ Lublin,false,true,true,false
16875,7,Dęblin,61.010,61.329,,5b,90,90,Vd) Linia 26; poc pas. szynobusy,IZ Lublin,false,true,true,false
16876,7,Dęblin,61.010,61.329,,5b,70,70,Vd) Linia 26; poc. towarowe,IZ Lublin,false,false,true,false
16877,7,Dęblin,61.105,61.340,,3b,80,80,Vd) Linia 26; poc. towarowe,IZ Lublin,false,false,true,false
16878,7,Dęblin,61.105,61.340,,3b,90,90,Vd) Linia 26; poc. pas. szynobusy,IZ Lublin,false,true,true,false
16879,7,Dęblin,61.329,61.615,,5c,70,70,Vd) Linia 26; poc. towarowe,IZ Lublin,false,false,true,false
16880,7,Dęblin,61.329,61.615,,5c,90,90,Vd) Linia 26; poc. pas. szynobusy,IZ Lublin,false,true,true,false
16881,7,Dęblin,4.826,5.027,,4c,70,70,Vd) Linia 579; poc. pas. szynobusy,IZ Lublin,false,true,true,false
16882,7,Dęblin,4.826,5.027,,4c,50,50,Vd) Linia 579; poc. towarowe,IZ Lublin,false,false,true,false
16883,7,Dęblin,5.027,5.430,,4b,70,70,"Vd) Linia 579; poc. pas., szynobusy",IZ Lublin,false,true,true,false
16884,7,Dęblin,5.027,5.430,,4b,50,50,Vd) Linia 579; poc. towarowe,IZ Lublin,false,false,true,false
16885,7,Dęblin,1.582,2.059,,15b,60,60,Vd) Linia 770; poc. towarowe,IZ Lublin,false,false,true,false
16886,7,Lublin Główny,0.583,1.173,,3,60,60,Vd) Linia 68; poc. towarowe,IZ Lublin,false,false,true,false
16887,7,Lublin Główny,0.583,1.173,,3,100,100,"Vd) Linia 68; poc. pas., szynobusy",IZ Lublin,false,true,true,false
16888,7,Świdnik,-0.420,0.264,,4,40,40,Vd) Linia 581,IZ Lublin,false,true,true,false
16889,7,Minkowice - Jaszczów,192.393,193.071,ograniczona widoczność czoła pociągu na przejeździe,"1, 2",,100,,IZ Lublin,false,true,true,true
16890,7,Jaszczów - Trawniki,209.167,209.626,ograniczona widoczność czoła pociągu na przejeździe,"1, 2",,70,,IZ Lublin,false,true,true,true
16891,7,Kanie - Rejowiec,223.653,224.175,ograniczona widoczność czoła pociągu na przejeździe,"1, 2",,80,,IZ Lublin,false,true,true,true
16892,7,Rejowiec,226.891,227.419,ograniczona widoczność czoła pociągu na przejeździe,102,80,,,IZ Lublin,false,true,true,true
16893,7,Rejowiec,226.956,227.419,ograniczona widoczność czoła pociągu na przejeździe,101,70,,,IZ Lublin,false,true,true,true
16894,7,Rejowiec,-0.093,0.673,,3,60,60,Vd) Linia 69; poc. towarowe,IZ Lublin,false,false,true,false
16895,7,Rejowiec,-0.093,0.673,,3,90,90,"Vd) Linia 69; poc. pas., szynobusy",IZ Lublin,false,true,true,false
16896,7,Wólka Okopska - Dorohusk,265.116,265.720,ograniczona widoczność czoła pociągu na przejeździe,1,90,,,IZ Lublin,false,true,true,true
16897,7,Wólka Okopska - Dorohusk,267.805,268.329,ograniczona widoczność czoła pociągu na przejeździe,1,,80,,IZ Lublin,false,true,true,true
16898,7,Dorohusk,269.933,270.133,"warunki umowy granicznej, skanowanie wagonów",1,20,20,dotyczy pociągów towarowych,IZ Lublin,false,false,true,true
16899,8,Rożki - Jastrząb,116.655,117.312,Ograniczona widoczność czoła pociągu na przejeździe.,"1, 2",,100,,IZ Lublin,false,true,true,true
16900,8,Skarżysko- Kamienna,3.983,4.581,,4,40,40,Vd) Linia 841,IZ Lublin,false,true,true,false
16901,8,Sitkówka Nowiny,-0.235,0.577,,"6, 8",80,80,Vd) Linia 73,IZ Lublin,false,true,true,false
16902,8,Sitkówka Nowiny,-1.790,-0.898,,4,40,40,Vd) Linia 568,IZ Lublin,false,true,true,false
16903,8,Wolica - Sobków,208.200,208.800,Pogorszeszenie stanu podtorza.,2,60,60,,IZ Lublin,false,true,true,true
16904,8,Kozłów,-0.200,0.850,,"1, 2",120,120,Vd) Linia 64,IZ Lublin,false,true,true,false
16905,25,Skarżysko- Kamienna,3.983,4.581,,4,40,40,Vd) Linia 841,IZ Lublin,false,true,true,false
16906,25,Starachowice Wschodnie - Kunów,180.108,180.766,Ograniczona widoczność czoła pociągu na przejeździe.,1,100,,,IZ Lublin,false,true,true,true
16907,25,Starachowice Wschodnie - Kunów,180.756,181.414,Ograniczona widoczność czoła pociągu na przejeździe.,1,,100,,IZ Lublin,false,true,true,true
16908,25,Kunów - Ostrowiec Świętokrzyski,186.748,187.408,Ograniczona widoczność czoła pociągu na przejeździe.,1,100,,,IZ Lublin,false,true,true,true
16909,25,Jakubowice,214.966,215.268,Ograniczona widoczność czoła pociągu na przejeździe.,1,100,,,IZ Lublin,false,true,true,true
16910,25,Jakubowice,214.966,215.264,Ograniczona widoczność czoła pociągu na przejeździe.,2,100,,,IZ Lublin,false,true,true,true
16911,25,Jakubowice,215.658,216.298,Ograniczona widoczność czoła pociągu na przejeździe.,1,,100,,IZ Lublin,false,true,true,true
16912,25,Jakubowice,224.469,225.065,Ograniczona widoczność czoła pociągu na przejeździe.,1,,90,,IZ Lublin,false,true,true,true
16913,25,Jakubowice,233.472,234.002,Ograniczona widoczność czoła pociągu na przejeździe.,1,,80,,IZ Lublin,false,true,true,true
16914,25,Jakubowice,233.473,234.002,Ograniczona widoczność czoła pociągu na przejeździe.,2,,80,,IZ Lublin,false,true,true,true
16915,25,Sobów,-0.824,-0.180,,2,80,80,"Vd) Linia 74; poc. pas., szynobusy",IZ Lublin,false,true,true,false
16916,25,Sobów,-0.824,-0.180,,2,70,70,Vd) Linia 74; poc. towarowe,IZ Lublin,false,false,true,false
16917,25,Ocice,-0.747,-0.195,,2,100,100,"Vd) Linia 71; poc. pas., szynobusy",IZ Lublin,false,true,true,false
16918,25,Ocice,-0.747,-0.195,,2,80,80,Vd) Linia 71; poc. towarowe,IZ Lublin,false,false,true,false
16919,25,Chmielów,87.035,87.748,,5,60,60,Vd) Linia 70,IZ Lublin,false,true,true,false
16920,25,Chmielów,-0.757,-0.199,,13,30,30,Vd) Linia 933,IZ Lublin,false,true,true,false
16921,26,Okrzeja - Stawy,47.130,47.595,ograniczona widoczność czoła pociągu na przejeździe,"1, 2",70,,,IZ Lublin,false,true,true,true
16922,26,Dęblin,102.582,103.181,,1b,70,70,Vd) Linia 7; poc. towarowe,IZ Lublin,false,false,true,false
16923,26,Dęblin,102.582,103.181,,1b,90,90,Vd) Linia 7; poc. pas. szynobusy,IZ Lublin,false,true,true,false
16924,26,Dęblin,102.582,103.181,,2b,70,70,Vd) Linia 7; poc. towarowe,IZ Lublin,false,false,true,false
16925,26,Dęblin,102.582,103.181,,2b,90,90,Vd) Linia 7; poc. pas. szynobusy,IZ Lublin,false,true,true,false
16926,26,Dęblin,4.826,5.027,,4c,50,50,Vd) Linia 579; poc. towarowe,IZ Lublin,false,false,true,false
16927,26,Dęblin,4.826,5.027,,4c,70,70,Vd) Linia 579; poc. pas. szynobusy,IZ Lublin,false,true,true,false
16928,26,Dęblin,5.027,5.430,,4b,70,70,"Vd) Linia 579; poc. pas., szynobusy",IZ Lublin,false,true,true,false
16929,26,Dęblin,5.027,5.430,,4b,50,50,Vd) Linia 579; poc. towarowe,IZ Lublin,false,false,true,false
16930,26,Dęblin,1.582,2.059,,15b,60,60,Vd) Linia 770; poc. towarowe,IZ Lublin,false,false,true,false
16931,30,Łuków - Radzyń Podlaski,7.566,7.791,ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Lublin,false,true,true,true
16932,63,Dorohusk,1.400,1.528,"warunki umowy granicznej, skanowanie wagonów",101,20,20,dotyczy pociągów towarowych,IZ Lublin,false,false,true,true
16933,63,Dorohusk,1.528,1.600,"warunki umowy granicznej, skanowanie wagonów",101s,20,20,dotyczy pociągów towarowych,IZ Lublin,false,false,true,true
16934,64,Kozłów,261.353,262.270,,"3, 4",100,100,Vd) Linia 8,IZ Lublin,false,true,true,false
16935,66,Zwierzyniec Towarowy - Biłgoraj,1.332,1.667,ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Lublin,false,true,true,true
16936,66,Zwierzyniec Towarowy - Biłgoraj,1.657,1.992,ograniczona widoczność czoła pociągu na przejeździe,1,,60,,IZ Lublin,false,true,true,true
16937,66,Zwierzyniec Towarowy - Biłgoraj,19.539,19.970,ograniczona widoczność czoła pociągu na przejeździe,1,,60,,IZ Lublin,false,true,true,true
16938,66,Huta Krzeszowska - Stalowa Wola Południe,62.050,62.300,pogorszenie stanu mostu,1,20,20,,IZ Lublin,false,true,true,true
16939,68,Lublin Główny,173.748,174.390,,1,80,80,Vd) Linia 7; poc. towarowe,IZ Lublin,false,false,true,false
16940,68,Lublin Główny,173.748,174.390,,1,100,100,"Vd) Linia 7; poc. pas., szynobusy",IZ Lublin,false,true,true,false
16941,68,Lublin Główny,173.770,174.390,,2,100,100,"Vd) Linia 7; poc. pas., szynobusy",IZ Lublin,false,true,true,false
16942,68,Lublin Główny,173.770,174.390,,2,80,80,Vd) Linia 7; poc. towarowe,IZ Lublin,false,false,true,false
16943,68,Lublin Główny,174.745,175.180,,51,100,100,"Vd) Linia 7; poc. pas., szynobusy",IZ Lublin,false,true,true,false
16944,68,Lublin Główny,174.745,175.180,,"51, 52",80,80,Vd) Linia 7; poc. towarowe,IZ Lublin,false,false,true,false
16945,68,Lublin Główny,174.745,175.180,,52,100,100,"Vd) Linia 7; poc. pas., szynobusy",IZ Lublin,false,true,true,false
16946,68,Stalowa Wola Rozwadów,102.670,102.680,Brak widoczności czoła pociągu na przejściu,"1, 2, 3, 4",20,20,,IZ Lublin,false,true,true,true
16947,69,Rejowiec,226.891,227.419,ograniczona widoczność czoła pociągu na przejeździe,102,,,Linia 7,IZ Lublin,false,true,true,true
16948,69,Rejowiec,226.956,227.419,,101,,,,IZ Lublin,false,true,true,true
16949,69,Rejowiec,228.560,229.419,,1,80,80,Vd) Linia 7; poc. towarowe,IZ Lublin,false,false,true,false
16950,69,Rejowiec,228.560,229.419,,1,120,120,"Vd) Linia 7; poc. pas., szynobusy",IZ Lublin,false,true,true,false
16951,69,Rejowiec,228.560,229.490,,2,120,120,"Vd) Linia 7; poc. pas., szynobusy",IZ Lublin,false,true,true,false
16952,69,Rejowiec,228.560,229.490,,2,80,80,Vd) Linia 7; poc. towarowe,IZ Lublin,false,false,true,false
16953,69,Rejowiec - Krasnystaw Fabryczny,5.189,5.467,ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Lublin,false,true,true,true
16954,69,Rejowiec - Krasnystaw Fabryczny,5.461,5.739,ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Lublin,false,true,true,true
16955,69,Krasnystaw - Krzak,22.677,22.905,ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Lublin,false,true,true,true
16956,69,Krasnystaw - Krzak,24.207,24.485,ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Lublin,false,true,true,true
16957,69,Krasnystaw - Krzak,27.287,27.567,ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Lublin,false,true,true,true
16958,69,Krasnystaw - Krzak,30.950,31.230,pogorszenie stanu elementów toru,1,70,70,*) Nowe!,IZ Lublin,true,true,false,true
16959,69,Krasnystaw - Krzak,32.870,33.330,pogorszenie stanu elementów toru,1,70,70,*) Nowe!,IZ Lublin,true,true,false,true
16960,69,Szczebrzeszyn - Zwierzyniec Towarowy,74.716,74.997,ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Lublin,false,true,true,true
16961,69,Zwierzyniec Towarowy - Susiec,79.837,80.390,ograniczona widoczność czoła pociągu na przejeździe,1,100,,,IZ Lublin,false,true,true,true
16962,69,Zwierzyniec Towarowy - Susiec,80.384,80.937,ograniczona widoczność czoła pociągu na przejeździe,1,,100,,IZ Lublin,false,true,true,true
16963,69,Zwierzyniec Towarowy - Susiec,81.450,82.818,układ geometryczny toru,1,80,80,*),IZ Lublin,false,true,false,true
16964,69,Zwierzyniec Towarowy - Susiec,83.775,84.328,ograniczona widoczność czoła pociągu na przejeździe,1,100,,,IZ Lublin,false,true,true,true
16965,69,Zwierzyniec Towarowy - Susiec,84.322,84.875,ograniczona widoczność czoła pociągu na przejeździe,1,,100,,IZ Lublin,false,true,true,true
16966,69,Zwierzyniec Towarowy - Susiec,87.615,88.003,ograniczona widoczność czoła pociągu na przejeździe,1,70,,,IZ Lublin,false,true,true,true
16967,69,Zwierzyniec Towarowy - Susiec,87.997,88.385,ograniczona widoczność czoła pociągu na przejeździe,1,,70,,IZ Lublin,false,true,true,true
16968,69,Zwierzyniec Towarowy – Susiec,89.767,90.100,ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Lublin,false,true,true,true
16969,69,Zwierzyniec Towarowy – Susiec,90.772,91.820,ograniczona widoczność czoła pociągu na przejeździe,1,100,,,IZ Lublin,false,true,true,true
16970,69,Zwierzyniec Towarowy – Susiec,97.588,97.866,ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Lublin,false,true,true,true
16971,69,Zwierzyniec Towarowy – Susiec,97.860,98.138,ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Lublin,false,true,true,true
16972,69,Susiec - Bełżec,111.340,111.490,układ geometryczny toru,1,60,60,,IZ Lublin,false,true,true,true
16973,69,Susiec - Bełżec,114.285,114.618,ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Lublin,false,true,true,true
16974,69,Susiec - Bełżec,114.612,114.945,ograniczona widoczność czoła pociągu na przejeździe,1,,60,,IZ Lublin,false,true,true,true
16975,69,Susiec - Bełżec,119.184,119.407,ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Lublin,false,true,true,true
16976,69,Susiec - Bełżec,119.401,119.624,ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Lublin,false,true,true,true
16977,69,Susiec - Bełżec,120.450,120.680,ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Lublin,false,true,true,true
16978,69,Bełżec - Hrebenne,123.245,123.468,ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Lublin,false,true,true,true
16979,69,Hrebenne - Hrebenne (GR),137.900,138.000,bramki radiometryczne w obrębie przejścia granicznego,1,,8,,IZ Lublin,false,true,true,true
16980,70,Włoszczowice,19.537,20.192,,2,80,80,Vd) Linia 73,IZ Lublin,false,true,true,false
16981,70,Włoszczowice,32.400,32.789,ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Lublin,false,true,true,true
16982,70,Chmielów,259.555,260.170,,1,60,60,Vd) Linia 25; poc. towarowe,IZ Lublin,false,false,true,false
16983,70,Chmielów,259.555,260.170,,1,70,70,"Vd) Linia 25; poc. pas., szynobusy",IZ Lublin,false,true,true,false
16984,70,Chmielów,-0.757,-0.199,,13,30,30,Vd) Linia 933,IZ Lublin,false,true,true,false
16985,71,Ocice,256.706,257.323,,1,60,60,Vd) Linia 25; poc. towarowe,IZ Lublin,false,false,true,false
16986,71,Ocice,256.706,257.323,,1,70,70,Vd) Linia 25; poc. pas. I szynobusy,IZ Lublin,false,true,true,false
16987,71,Ocice - Dęba Rozalin,8.475,8.866,ograniczona widoczność czoła pociągu na przejeździe,1,,70,,IZ Lublin,false,true,true,true
16988,72,Zawada - Zamość,4.578,4.803,ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Lublin,false,true,true,true
16989,72,Jarosławiec - Werbkowice,26.007,26.285,ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Lublin,false,true,true,true
16990,72,Jarosławiec - Werbkowice,27.152,27.424,ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Lublin,false,true,true,true
16991,73,Sitkówka Nowiny,196.993,197.867,,"1, 2",100,100,Vd) Linia 8,IZ Lublin,false,true,true,false
16992,73,Sitkówka Nowiny,-1.790,-0.898,,4,40,40,Vd) Linia 568,IZ Lublin,false,true,true,false
16993,73,Włoszczowice,0.030,0.716,,1,60,60,Vd) Linia 70,IZ Lublin,false,true,true,false
16994,73,Szarbków - Busko - Zdrój,35.325,35.765,ograniczona widoczność czoła pociągu na przejeździe,1,,80,,IZ Lublin,false,true,true,true
16995,73,Szarbków - Busko - Zdrój,35.400,35.875,ograniczona widoczność czoła pociągu na przejeździe,1,90,,,IZ Lublin,false,true,true,true
16996,74,Sobów,248.840,249.370,,1,60,60,Vd) Linia 25; poc. towarowe,IZ Lublin,false,false,true,false
16997,74,Sobów,248.840,249.370,,1,70,70,"Vd) Linia 25; poc. pas., szynobusy",IZ Lublin,false,true,true,false
16998,74,Zbydniów - Stalowa Wola Rozwadów Tow.,18.318,18.717,ograniczona widoczność czoła pociągu na przejeździe,"1, 2",60,,,IZ Lublin,false,true,true,true
16999,74,Stalowa Wola Rozwadów Tow.,22.099,22.126,układ geometryczny rozjazdu Nr 27,"3, 5",20,20,*) na wprost i kier. zwrotny,IZ Lublin,false,true,false,true
17000,74,Stalowa Wola Rozwadów Tow.,22.099,22.126,układ geometryczny rozjazdu 27,7,20,20,*) na wprost i kier. zwrotny,IZ Lublin,false,true,false,true
17001,74,Stalowa Wola Rozwadów,102.670,102.680,Brak widoczności czoła pociągu na przejściu,1,,,Linia 68,IZ Lublin,false,true,true,true
17002,74,Stalowa Wola Rozwadów,102.670,102.680,,2,,,,IZ Lublin,false,true,true,true
17003,74,Stalowa Wola Rozwadów,102.670,102.680,Brak widoczności czoła pociągu na przejściu,"3,",20,20,*) Linia 68,IZ Lublin,false,true,false,true
17004,78,Sandomierz - Grębów,9.720,10.007,ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Lublin,false,true,true,true
17005,78,Sandomierz - Grębów,10.001,10.360,ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Lublin,false,true,true,true
17006,81,Chełm - Włodawa,2.000,2.300,budowa wiaduktu,1,20,20,*),IZ Lublin,false,true,false,true
17007,101,Werchrata - Hrebenne,76.400,82.300,pogorszenie stanu toru,1,50,50,*),IZ Lublin,false,true,false,true
17008,101,Werchrata - Hrebenne,77.806,78.029,ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Lublin,false,true,true,true
17009,101,Werchrata - Hrebenne,82.055,82.278,ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Lublin,false,true,true,true
