stop_id,difficulty_id,location
1088397,141,
1088401,139,Tomaszów Mazowiecki
1088403,139,Włoszczowa Północ
1088404,30,
1088407,141,Skawina
1088409,141,Biały Dunajec
1088415,148,
1088424,144,
1088446,142,Redaki
1088448,142,Warszawa Zachodnia
1088449,142,Warszawa Włochy
1088450,151,Chabówka Południe
1088453,143,
1088459,142,
1088460,139,Warszawa Praga PZS R21-46
1088464,151,
1088485,141,
1088500,30,Sieniawa
1088501,30,Szaflary
1088510,142,
1088511,148,
1088560,148,
1088561,148,Chotomów
1088591,140,
1088601,147,Gdynia Główna
1088611,141,
1088612,149,
1088619,149,Grabiszyn
1088629,147,
1088630,142,
1088649,141,
1088650,141,
1088652,146,Rokiciny
1088684,141,
1088690,30,Radomsko
1088706,141,Warszawa Wschodnia
1088727,142,Pszczółki
1088770,140,
1088776,141,
1088808,141,
1088846,30,Łapy
1088857,142,Skierniewice
1088868,142,Zduny
1088898,142,Toruń Główny
1088899,142,Toruń Główny
1088910,141,Bydgoszcz Główna
1088921,157,Czerwieńsk Południe
1088932,141,Chorągiewka
1088962,141,
1088963,151,
1088980,141,
1088996,30,Opole Główne
1088997,199,Opole Główne
1088999,30,Włoszczowa Północ
1089001,30,Warszawa Wschodnia
1089005,151,Błonie
1089006,151,Warszawa Zachodnia
1089007,151,Warszawa Centralna
1089009,139,Rawicz
1089013,143,
1089032,30,
1089053,30,
1089055,30,Warszawa Zachodnia
1089056,30,Warszawa Centralna
1089068,142,
1089071,153,
1089072,153,
1089073,153,Koluszki
1089074,142,
1089075,142,
1089077,153,Warszawa Wschodnia
1089078,153,Warszawa Wschodnia
1089082,142,
1089083,142,
1089084,142,
1089085,142,
1089092,139,Krośnice
1089140,30,
1089142,142,
1089161,30,Rogów
1089180,141,Krotoszyn
1089183,141,
1089187,139,Łódź Chojny
1089189,139,
1089192,139,Warszawa Włochy
1089216,141,
1089217,141,Brzeg
1089219,142,Chrząstowice
1089226,140,
1089227,140,
1089228,199,
1089229,142,Liswarta
1089249,199,Pawonków
1089250,142,Liswarta
1089252,30,Kłomnice
1089253,142,Gorzkowice GT
1089255,30,Rogów
1089256,30,Żyrardów
1089259,30,Warszawa Wschodnia
1089262,30,
1089264,30,
1089270,30,Opole Główne
1089271,199,
1089273,30,Częstochowa
1089275,139,Rozprza
1089277,30,
1089283,30,Sędzisław
1089284,149,
1089291,143,
1089292,199,Lubliniec
1089295,149,Kłomnice
1089296,139,
1089297,30,Rokiciny
1089300,30,Pruszków
1089307,199,
1089312,30,Gomunice
1089314,30,Skierniewice
1089315,144,
1089316,30,Grodzisk Mazowiecki
1089323,199,Lubliniec
1089333,146,
1089336,142,Opole Główne
1089337,199,
1089359,30,Ruda Wielka
1089366,146,Lewin Brzeski
1089376,142,
1089384,30,Święta Katarzyna
1089385,140,
1089393,140,Krzeszowice
1089399,142,
1089420,142,
1089429,139,
1089430,142,
1089431,142,Leszno
1089433,142,
1089434,139,Gniezno
1089435,139,Gniezno GT 101-107
1089436,142,
1089438,139,Maksymilianowo
1089439,151,
1089454,142,Wydartowo
1089467,139,
1089468,142,
1089470,142,
1089471,142,
1089472,142,Warlubie
1089473,142,
1089489,144,
1089495,153,Iława Główna
1089505,146,Wrocław Świebodzki
1089536,152,
1089560,139,
1089563,142,
1089566,142,
1089570,142,
1089573,30,
1089574,139,
1089580,142,Rogoźno Wielkopolskie
1089582,142,Piła Główna
1089583,142,Stara Łubianka
1089585,144,Dalęcino
1089588,142,Warszawa Włochy
1089589,142,Warszawa Zachodnia
1089590,142,Warszawa Centralna
1089600,152,
1089604,152,Kutno
1089623,151,Sulechów
1089639,153,Warszawa Centralna
1089641,160,
1089642,160,Pilawa
1089663,143,
1089685,143,
1089692,142,Dęblin
1089735,144,
1089745,30,Baby
1089747,144,Kłomnice
1089748,144,Częstochowa Tow. CTB PZS R121-130
1089765,30,Lubliniec
1089766,142,
1089768,30,Zawiercie
1089773,30,Zabierzów
1089790,139,Gniezno
1089791,139,Wydartowo
1089800,141,
1089810,30,Poznań Główny
1089812,141,
1089814,30,Trzciniec
1089817,30,Gdańsk Główny
1089824,141,
1089832,143,Iława Główna
1089833,143,Iława Główna
1089846,146,Iława Główna
1089854,141,
1089920,30,Konin
1089930,157,Białogard
1089931,144,Koszalin
1089932,144,Wiekowo
1089942,152,
1089947,147,Żabi Róg
1089966,30,
1089968,142,
1089972,142,Kutno GT 101-111
1089978,141,
1089991,146,
1089995,146,Konin
1089996,140,
1090000,146,Warszawa Włochy
1090016,142,
1090017,142,Rumia
1090018,143,Rumia
1090019,143,
1090025,142,
1090026,143,Iława Główna
1090027,30,Montowo
1090030,30,Gąsocin
1090032,143,Warszawa Praga PZS R21-46
1090035,143,Grodzisk Mazowiecki
1090036,143,Skierniewice
1090037,143,Skierniewice
1090038,143,Łódź Widzew
1090039,143,Łódź Widzew
1090064,155,Płytnica
1090071,148,
1090074,141,
1090088,142,Poznań Główny
1090100,151,Warszawa Antoninów
1090115,142,
1090119,142,
1090122,154,
1090123,142,Bronów
1090124,142,
1090130,142,Żakowice Południowe
1090132,148,
1090135,30,Wieprz
1090136,142,
1090140,142,
1090141,141,
1090146,142,Redaki
1090149,142,
1090160,141,
1090161,142,
1090164,154,
1090165,142,Małowice Wołowskie
1090166,142,
1090167,142,Wrocław Muchobór
1090168,140,Opole Główne
1090169,152,Górażdże
1090170,147,
1090172,142,Katowice Tow. KTC
1090173,142,Jaworzno Szczakowa
1090176,30,Tychowo
1090178,144,Płytnica
1090179,30,Chodzież
1090180,144,Rogoźno Wielkopolskie
1090191,152,Opole Zachodnie
1090203,157,
1090204,30,
1090206,149,Wielanowo
1090208,30,Stara Łubianka
1090210,30,Budzyń
1090212,142,
1090214,141,
1090218,30,
1090220,30,Brzeg
1090232,142,
1090238,142,
1090239,30,Strażów
1090242,30,Radymno
1090256,142,
1090263,140,
1090265,147,
1090280,146,
1090282,144,Podborsko
1090290,141,
1090295,141,
1090296,140,
1090327,142,Stara Łubianka
1090328,142,Chodzież
1090331,142,
1090370,142,
1090400,142,Stara Łubianka
1090411,30,Wrocław Główny
1090416,30,
1090429,142,
1090432,154,
1090445,142,
1090460,146,Poznań Główny
1090468,141,
1090469,141,
1090473,141,Łódź Widzew
1090475,140,
1090479,140,Jaworzno Szczakowa
1090497,141,
1090498,141,
1090527,142,
1090530,142,
1090533,142,
1090534,142,
1090539,142,Warszawa Włochy
1090540,142,
1090541,142,
1090560,140,
1090574,142,
1090600,151,
1090608,30,
1090613,30,Lublin Główny
1090622,30,Tryńcza
1090636,143,
1090637,143,Błonie
1090657,146,
1090658,146,
1090665,30,
1090666,30,
1090669,30,Grabiszyn
1090671,30,
1090674,147,Piła Główna
1090676,146,Rogoźno Wielkopolskie
1090681,142,
1090683,142,
1090688,142,
1090689,142,
1090690,142,Warszawa Włochy
1090692,142,Warszawa Wschodnia
1090703,142,
1090708,139,
1090709,139,Warszawa Włochy
1090716,142,
1090720,146,Warszawa Centralna
1090721,146,Warszawa Centralna
1090722,146,Warszawa Falenica
1090723,146,Otwock
1090752,142,Korsze
1090753,140,
1090758,148,Malbork
1090764,147,
1090769,142,
1090784,139,
1090787,149,
1090788,149,Sędzisław
1090789,142,
1090812,199,
1090817,151,Warszawa Wschodnia
1090858,142,
1090859,142,
1090870,147,
1090896,142,
1090898,142,
1090928,143,Warszawa Wschodnia
1090939,142,
1090946,30,Szastarka
1090951,142,
1090970,142,Kraków Płaszów
1090985,149,
1091002,30,
1091027,30,
1091084,146,
1091085,148,
1091086,148,Tunel
1091096,148,Warszawa Praga WPT p
1091111,155,Poronin
1091112,155,Poronin
1091113,142,
1091114,144,
1091119,142,
1091120,142,
1091124,30,
1091125,30,Warszawa Zachodnia
1091128,30,Warszawa Praga PZS R21-46
1091129,30,Legionowo
1091130,142,
1091131,142,Mława
1091132,30,Mława
1091133,142,
1091136,142,
1091137,142,
1091141,142,
1091143,151,Krzeszowice
1091144,151,Trzebinia
1091159,142,Świdnica Miasto
1091163,142,
1091166,146,
1091168,146,Trzebinia
1091203,154,Pleszew
1091204,154,
1091214,30,Częstochowa Stradom
1091216,141,
1091234,142,
1091241,154,Witaszyce
1091247,142,Lasek
1091254,146,
1091255,141,
1091256,147,
1091258,30,Nędza Wieś
1091265,146,
1091307,144,
1091344,30,Lasek
1091349,144,Kraków Główny
1091491,30,Tczew
1091495,148,
1091496,143,Mława
1091497,139,
1092044,147,Poznań Główny
1092045,147,Poznań Główny
1092293,160,Chełm
1092301,166,
1092302,166,
1092421,166,
1092551,160,
1092565,166,
1093526,142,
1093529,142,Katowice
1093532,147,Kędzierzyn-Koźle
1093552,30,
1093561,142,
1093564,147,
1093623,142,
1093624,142,
1093625,148,
1093626,142,
1093680,157,Warszawa Wschodnia
1093694,141,
1093702,142,Hajnówka
1093752,141,Warszawa Zachodnia
1093755,141,
1093800,157,Strabla
1093820,141,
1093837,142,
1093853,30,Siedlce
1093871,146,Warszawa Wschodnia
1093881,142,
1093882,142,
1093892,30,
1093896,30,Tunel
1093910,147,
1093925,30,Sędziszów
1093926,30,Miechów
1093927,30,Warszawa Wschodnia
1093928,30,Warszawa Wschodnia
1093933,142,
1093934,142,Skarżysko-Kamienna
1093935,149,
1093938,148,Tunel
1093939,30,Warszawa Wschodnia
1093940,30,Warszawa Wschodnia
1093946,147,Starachowice Wschodnie
1093947,148,Starachowice Wschodnie
1093967,149,
1093970,147,
1093972,142,
1093979,142,
1094001,153,Warszawa Wschodnia
1094004,30,Psary
1094005,151,Maków Podhalański
1094013,142,Tychy
1094020,141,
1094032,142,
1094033,142,
1094035,142,
1094036,142,
1094044,141,Sosnowiec Główny
1094045,141,Sosnowiec Główny
1094062,30,
1094073,142,
1094075,141,
1094076,141,
1094093,141,
1094096,30,
1094097,30,
1094098,30,Brynów
1094125,148,Łódź Chojny
1094133,30,Warszawa Praga WPT p
1094146,147,
1094161,148,Prabuty
1094162,148,
1094168,147,
1094177,30,Legionowo
1094193,142,Gałkówek
1094198,30,
1094199,30,Warszawa Praga PZS R11-14
1094206,148,
1094213,146,Łódź Fabryczna
1094214,146,Łódź Widzew
1094215,30,Gałkówek
1094221,146,Warszawa Praga PZS R21-46
1094248,30,
1094249,30,Koluszki
1094251,30,Żyrardów
1094261,30,Waplewo
1094264,146,Łódź Fabryczna
1094269,141,
1094270,141,
1094281,151,
1094289,30,
1094291,30,Warszawa Zachodnia
1094292,151,
1094300,151,Kutno
1094305,140,
1094310,141,Biała Rawska
1094311,32,
1094312,199,
1094313,141,Wrocław Brochów PODG
1094354,144,Koluszki
1094365,147,
1094378,142,
1094379,142,Warszawa Wschodnia
1094382,30,
1094384,142,
1094385,142,
1094389,142,Zduńska Wola
1094393,148,
1094397,142,Wrocław Mikołajów
1094398,142,Grabiszyn
1094399,30,
1094495,142,
1094496,142,
1094498,142,Warszawa Zachodnia
1094499,142,Warszawa Zachodnia
1094502,151,
1094503,151,
1094506,142,Zduńska Wola
1094507,140,Zduńska Wola
1094508,140,
1094516,30,Warszawa Wschodnia
1094519,30,Grodzisk Mazowiecki
1094521,142,Koluszki
1094522,142,Koluszki PZS R154
1094524,142,Częstochowa
1094526,142,Liswarta
1094527,199,
1094546,141,Herby Stare
1094563,142,
1094569,143,Żyrardów
1094572,142,
1094591,144,Żyrardów
1094598,32,
1094599,199,
1094617,140,Częstochowa
1094625,143,Warszawa Wschodnia
1094626,143,Warszawa Wschodnia
1094627,143,Warszawa Zachodnia
1094628,143,Warszawa Zachodnia
1094650,141,Warszawa Zachodnia
1094660,30,Warszawa Wschodnia
1094663,148,Poznań Główny
1094671,144,Błonie
1094675,144,Regalica
1094679,153,Cienin
1094698,148,Malbork
1094700,148,Gdańsk Południowy
1094737,30,Szczecin Dąbie Sda
1094751,146,Koło
1094752,146,Konin
1094756,146,Poznań Główny
1094766,151,Kliniska
1094771,149,Łódź Widzew
1094778,173,
1094781,30,Konopki
1094783,142,
1094784,142,
1094785,148,
1094791,145,
1094794,142,Luzino
1094813,144,
1094820,146,Warszawa Wschodnia
1094821,146,Warszawa Wschodnia
1094824,146,Łowicz Główny
1094825,146,Łowicz Główny
1094838,142,Tychowo
1094839,142,Białogard
1094845,143,
1094848,143,Warszawa Wschodnia
1094850,143,Warszawa Zachodnia
1094851,143,Warszawa Włochy
1094867,30,Warszawa Włochy
1094872,144,Żyrardów
1094915,144,
1094916,147,
1094918,30,
1094920,141,Dąbrowa Górnicza Ząbkowice
1094921,30,
1094930,142,
1094935,146,Zawiercie
1094947,141,Radzice
1094959,142,
1094960,142,
1094961,153,Warszawa Wawer
1094964,142,Teresin Niepokalanów
1094966,142,
1094967,148,
1094983,142,
1094984,142,Błonie
1094986,142,Kutno
1094987,142,Ostrowy
1094996,30,
1095000,141,
1095005,141,
1095019,142,
1095021,142,
1095022,142,
1095025,142,
1095026,142,
1095027,142,
1095028,142,
1095030,142,
1095039,147,Zarzeka
1095062,32,
1095073,30,
1095074,148,
1095076,141,Koniecpol
1095090,153,Warszawa Wawer
1095093,151,
1095104,151,
1095124,141,
1095131,151,
1095150,151,
1095230,148,Zastów
1095234,142,Kraków Batowice
1095240,147,Lasek
1095241,142,Osielec
1095244,148,Kraków Główny
1095245,148,Słomniki
1095257,142,
1095258,142,
1095279,142,
1095283,30,
1095294,142,
1095314,30,Przeworsk
1095315,142,Przeworsk
1095321,142,
1095324,142,Skarżysko-Kam. Ske
1095348,151,
1095352,147,Poronin
1095361,148,
1095369,142,
1095370,30,
1095384,141,
1095387,142,
1095388,143,
1095396,30,Słomniki
1095407,30,Kraków Główny
1095411,141,Gąsocin
1095423,30,Kraków Płaszów
1095424,30,Kraków Główny
1095425,30,Słomniki
1095428,30,Warszawa Praga WPT m
1095429,148,
1095440,142,Mleczewo
1095451,30,
1095454,30,Warszawa Okęcie
1095455,30,Warszawa Zachodnia
1095457,149,
1095458,144,
1095466,145,
1095472,149,Siedliska
1095474,30,
1095475,30,Tunel
1095477,30,Kielce Główne
1095478,30,Warszawa Zachodnia
1095479,30,Warszawa Centralna
1095481,141,
1095491,30,Kraków Przedmieście
1095501,148,Warszawa Centralna
1095502,148,Warszawa Wschodnia
1095505,148,Nasielsk
1095509,148,Waplewo
1095513,148,Słomniki
1095517,144,Strzałki
1095524,148,Działdowo
1095538,142,
1095552,142,Kraków Batowice
1095573,147,Zakopane
1095575,147,Biały Dunajec
1095581,142,
1095583,142,Włoszczowa Północ
1095586,142,Łódź Widzew
1095590,141,
1095591,141,
1095618,153,Warszawa Wawer
1095621,143,Warszawa Włochy
1095632,148,Nowy Targ
1095634,144,
1095637,142,Mleczewo
1095645,142,Miechów
1095648,152,Legionowo
1095649,148,
1095651,143,Pruszcz Gdański
1095685,30,
1095686,151,
1095709,141,Wrocław Główny
1095721,142,
1095722,142,
1095723,142,Kraków Płaszów
1095724,154,Kraków Główny
1095725,154,Kraków Główny
1095726,142,
1095727,142,
1095728,142,
1095733,148,Lewin Brzeski
1095734,148,
1095735,142,
1095743,148,
1095744,148,
1095745,148,Podłęże
1095746,32,Kraków Główny
1095753,32,Wrocław Główny Wgb
1095760,148,
1095761,148,
1095813,30,
1095837,32,
1095849,141,Warszawa Zachodnia
1095852,143,Mleczewo
1095857,143,Luzino
1095858,142,Potęgowo
1095859,144,Kraków Główny
1095860,144,Kraków Główny
1095867,142,
1095868,152,
1095869,152,
1095870,152,
1095871,152,Wrocław Główny
1095872,152,Wrocław Główny
1095875,141,
1095876,141,
1095877,142,
1095878,152,Poznań PoD
1095880,147,
1095899,142,
1095905,142,Katowice
1095908,142,
1095920,142,Rogoźno Wielkopolskie
1095936,148,
1095943,142,
1095955,142,Wrocław Główny
1095970,144,Mścice
1096001,141,
1096002,146,Poznań Główny
1096003,146,Złotniki
1096004,146,Rogoźno Wielkopolskie
1096005,146,Chodzież
1096006,146,Piła Główna
1096007,146,Piła Północ
1096010,146,Koszalin
1096011,146,Skibno
1096014,148,
1096017,147,Przeworsk
1096019,148,
1096027,147,
1096029,147,
1096031,146,
1096032,146,Środa Śląska PGL
1096033,146,Raszówka
1096034,146,Rudna Gwizdanów
1096044,142,
1096063,149,Oborniki Wielkopolskie Most
1096064,142,
1096065,147,
1096069,149,Podborsko
1096084,141,
1096085,141,
1096102,146,
1096103,146,
1096107,147,
1096108,147,Łódź Widzew
1096109,147,Łódź Widzew
1096112,141,
1096113,141,Chociszew
1096114,141,
1096115,141,
1096120,142,
1096122,147,
1096129,142,
1096130,147,Kraków Główny
1096135,148,Warszawa Włochy
1096143,142,Iława Główna
1096145,148,
1096172,143,Rzeszów Główny
1096190,148,
1096192,141,
1096224,151,
1096248,147,Łańcut
1096249,147,Przeworsk Gorliczyna
1096257,147,Wilkołaz
1096260,147,Puławy
1096262,147,Życzyn
1096301,141,
1096343,30,
1096347,141,
1096348,141,
1096350,142,Kutno
1096357,153,Kobiór
1096384,146,Tarnowskie Góry
1096385,146,Pyrzowice Lotnisko
1096402,142,Łączna
1096432,147,Kobiór
1096433,142,Katowice Ligota
1096455,142,
1096465,141,Pszczyna
1096466,147,
1096467,141,Katowice Ligota
1096473,142,Warszawa Praga WPT p
1096474,142,Mleczewo
1096476,142,Gdańsk Główny
1096485,153,Katowice
1096491,142,Iława Główna
1096492,148,
1096500,30,
1096506,30,Warszawa Wschodnia
1096507,143,Warszawa Praga WPT p
1096510,142,
1096534,141,
1096540,141,Pszczółki
1096567,148,Złotniki Kujawskie
1096569,30,Twarda Góra
1096594,141,
1096621,142,
1096622,148,Baby GT
1096624,142,Łódź Kaliska
1096626,141,
1096627,141,
1096628,141,
1096677,148,Malbork Grupa Tranzytowa
1096678,148,Działdowo
1096679,142,Warszawa Centralna
1096680,142,Warszawa Zachodnia
1096688,142,
1096699,142,
1096700,142,
1096701,142,
1096702,142,
1096722,142,
1096723,148,
1096741,147,
1096742,143,Malbork
1096754,30,Skierniewice
1096765,148,Prabuty
1096769,139,
1096785,142,
1096828,151,
1096837,141,Ozorków
1096838,141,
1096849,148,
1096864,141,
1096865,141,
1096867,143,Dęblin
1096876,142,
1096880,142,
1096881,148,
1096882,142,Ożarów Mazowiecki
1096885,151,
1096886,142,
1096887,142,
1096888,142,
1096899,148,
1096927,153,Pilawa
1096928,153,Dęblin
1096940,148,
1096941,141,
1096944,30,Tunel
1096950,142,
1096952,142,Susz
1096953,148,Warszawa Wschodnia
1096962,142,
1096964,142,Redaki
1096965,148,
1096968,141,Biała Rawska
1096976,148,
1096977,144,
1096980,141,Tunel
1096988,148,
1096989,142,
1096992,141,
1097003,142,Warszawa Wschodnia
1097022,151,
1097045,146,
1097046,147,
1097050,30,Waplewo
1097059,141,
1097062,141,Tunel
1097084,147,
1097145,148,Miechów
1097146,142,Raciborowice
1097157,141,
1097158,141,
1097167,147,Trzebinia
1097168,147,Stryszów
1097169,144,Raba Wyżna
1097172,360,
1097174,30,
1097181,141,
1097182,148,Warszawa Zachodnia
1097184,30,Warszawa Wschodnia
1097185,30,Otwock
1097189,142,
1097192,30,Lublin Zemborzyce
1097203,30,
1097207,142,Pszczółki
1097208,143,Warszawa Centralna
1097209,143,Warszawa Zachodnia
1097210,142,
1097211,141,Radziszów
1097212,148,Szaflary
1097218,147,Tczew
1097221,148,Ciechanów
1097224,142,Tunel
1097227,146,
1097243,142,Ostrowy
1097246,141,
1097257,142,Leńcze
1097260,142,
1097271,142,Redaki
1097272,148,Warszawa Praga WPT m
1097281,143,
1097287,148,
1097288,148,
1097290,142,Warszawa Zachodnia
1097303,30,
1097304,142,
1097305,148,
1097306,30,Warszawa Wschodnia
1097321,142,
1097322,139,Warszawa Wschodnia
1097325,30,Pruszków
1097340,148,
1097358,30,
1097369,151,
1097370,141,
1097389,147,
1097390,142,Czechowice-Dziedzice
1097391,142,Bielsko-Biała Komorowice
1097410,141,
1097411,141,
