id,line_number,line_name,contractor,location_description,track_number,start_km,end_km,work_description,closure_days,closure_hours_per_day,total_closure_hours,speed_limit_adjacent_track,speed_limit_after_work,operation_mode,date_from,date_to,source_file
2791,143,,IRE 4 Śląski,W-w Psie Pole - W-w Psie Pole,2,152.720,155.058,modernizacja torów i obiektów inżynieryjnych,,,1776,,50,"ruch po czynnych
torach w stacji",2026-12-13,2027-02-25,Korekta_SHZT_2026-2027
2792,143,,IRE 4 Śląski,W-w Psie Pole - W-w Psie Pole,1,152.720,155.058,przerwa technologiczna,,,300,,50,"przerwa w ruchu
w wymiarze 4h",2026-12-13,2027-02-25,Korekta_SHZT_2026-2027
2793,143,,IRE 4 Śląski,W-w Psie Pole - W-w Psie Pole,1,152.720,155.058,modernizacja torów i obiektów inżynieryjnych,,,2424,,100,"ruch po czynnych
torach w stacji",2027-09-01,2027-12-11,Korekta_SHZT_2026-2027
2794,143,,IRE 4 Śląski,W-w Psie Pole - W-w Psie Pole,2,152.720,155.058,przerwa technologiczna,,,408,,100,"przerwa w ruchu
w wymiarze 4h",2027-09-01,2027-12-11,Korekta_SHZT_2026-2027
2795,143,,IRE 4 Śląski,W-w Psie Pole - W-w Sołtysowice,1,155.058,155.974,Kompleksowa wymiana nawierzchni,,,4392,,50,"ruch jednotorowy
dwukierunkowy",2027-03-01,2027-08-31,Korekta_SHZT_2026-2027
2796,143,,IRE 4 Śląski,W-w Psie Pole - W-w Sołtysowice,2,155.058,155.974,przerwa technologiczna,,,736,,50,"przerwa w ruchu
w wymiarze 4h",2027-03-01,2027-08-31,Korekta_SHZT_2026-2027
2797,151,,IRE 4 Śląski,Racibórz - Krzyżanowice,1,34.932,45.079,modernizacja torów i obiektów inżynieryjnych,,,3144,,50,"ruch jednotorowy
dwukierunkowy",2027-08-02,2027-12-11,Korekta_SHZT_2026-2027
2798,151,,IRE 4 Śląski,Racibórz - Krzyżanowice,2,34.971,45.073,modernizacja torów i obiektów inżynieryjnych,,,3960,,50,"ruch jednotorowy
dwukierunkowy",2027-02-15,2027-07-30,Korekta_SHZT_2026-2027
2799,157,,IRE 4 Śląski,Strumień - Chybie,"1,2",5.552,11.279,modernizacja torów i obiektów inżynieryjnych,,,4344,,60,przerwa w ruchu,2026-12-13,2027-06-12,Korekta_SHZT_2026-2027
2800,157,,IRE 4 Śląski,Strumień - Chybie,1,5.552,11.279,modernizacja torów i obiektów inżynieryjnych,,,984,,60,"ruch jednotorowy
dwukierunkowy
w wymarze 6h",2027-06-13,2027-11-23,Korekta_SHZT_2026-2027
2801,157,,IRE 4 Śląski,Strumień - Chybie,2,5.552,11.279,modernizacja torów i obiektów inżynieryjnych,,,3912,,60,"ruch jednotorowy
dwukierunkowy",2027-06-13,2027-11-23,Korekta_SHZT_2026-2027
2802,162,,IRE 4 Śląski,"Dąbrowa Górnicza
Strzemieszyce - Dąbrowa Górnicza Katowice",1,0.422,3.350,"modernizacja torów i obiektów inżynieryjnych oraz
odbudowa linii kolejowej",,,3744,,n/d,przerwa w ruchu,2027-07-08,2027-12-11,Korekta_SHZT_2026-2027
2803,168,,IRE 4 Śląski,Szobiszowice - Gliwice Łabędy,1,2.020,5.786,modernizacja torów i obiektów inżynieryjnych,,,1032,,50,"ruch jednotorowy
dwukierunkowy",2026-12-13,2027-01-25,Korekta_SHZT_2026-2027
2804,168,,IRE 4 Śląski,Szobiszowice - Gliwice Łabędy,2,2.020,5.786,modernizacja torów i obiektów inżynieryjnych,,,2856,,50,"ruch jednotorowy
dwukierunkowy",2027-01-26,2027-05-25,Korekta_SHZT_2026-2027
2805,168,,IRE 4 Śląski,Gliwice Łabędy - Gliwice Łabędy,11,4.215,5.785,modernizacja torów i obiektów inżynieryjnych,,,2880,,n/d,"ruch po czynnych
torach w stacji",2027-01-25,2027-05-25,Korekta_SHZT_2026-2027
2806,168,,IRE 4 Śląski,Gliwice Łabędy - Gliwice Łabędy,13,4.215,5.785,modernizacja torów i obiektów inżynieryjnych,,,2880,,n/d,"ruch po czynnych
torach w stacji",2027-01-25,2027-05-25,Korekta_SHZT_2026-2027
2807,169,,IRE 4 Śląski,Tychy - Łaziska Średnie,1,0.000,7.700,modernizacja torów i obiektów inżynieryjnych,,,2856,,50,przerwa w ruchu,2027-07-01,2027-10-28,Korekta_SHZT_2026-2027
2808,169,,IRE 4 Śląski,Łaziska Średnie - Łaziska Średnie,1,7.000,8.000,modernizacja toru i obiektów inżynieryjnych,,,2856,,50,"ruch po czynnych
torach w stacji",2027-01-01,2027-04-30,Korekta_SHZT_2026-2027
2809,171,,IZ Sosnowiec,Sosnowiec Dańdówka - Stawiska,1,25.220,30.200,Wzmocnienie podtorza AHM,,,2544,,n/d,przerwa w ruchu,2027-08-01,2027-11-15,Korekta_SHZT_2026-2027
2810,171,,IRE 4 Śląski,K-ce Muchowiec - Podg. Panewnik,2,40.346,41.600,modernizacja torów i obiektów inżynieryjnych,,,3312,,60,"ruch jednotorowy
dwukierunkowy",2026-12-13,2027-04-30,Korekta_SHZT_2026-2027
2811,179,,IRE 4 Śląski,Tychy - Tychy Miasto,2,0.725,4.231,kompleksowa wymiana nawierzchni,,,3576,,n/d,"po torze czynnym
nr 1",2027-01-01,2027-05-30,Korekta_SHZT_2026-2027
2812,179,,IRE 4 Śląski,Tychy Miasto - Tychy Miasto,1,3.400,4.141,kompleksowa wymiana nawierzchni,,,240,,n/d,"ruch po czynnych
torach w stacji",2027-12-01,2027-12-11,Korekta_SHZT_2026-2027
2813,179,,IRE 4 Śląski,Tychy Miasto - Bocznica EC Tychy,1,4.141,4.500,zmiana przebiegu,,,96,,n/d,"przerwa w ruchu;
obsługa FCA przez
KWK Piast",2027-08-01,2027-08-05,Korekta_SHZT_2026-2027
2814,179,,IRE 4 Śląski,Tychy Miasto - Górki Ściernie,1,4.231,13.100,kompleksowa wymiana nawierzchni,,,3168,,n/d,"przerwa w ruchu;
obsługa FCA przez
KWK Piast",2027-08-01,2027-12-11,Korekta_SHZT_2026-2027
2815,179,,IRE 4 Śląski,Tychy Miasto - Bocznica EC Tychy,1,4.231,4.500,zabudowa Rz19 st. Tychy Miasto,,,96,,n/d,"przerwa w ruchu;
obsługa FCA przez
KWK Piast",2027-08-01,2027-08-05,Korekta_SHZT_2026-2027
2816,181,,"IZ Tarnowskie
Góry",Panki - Krzepice,1,18.619,27.687,"Wykonanie robót związanych z naprawą mostu w km
22,444 , 23,936",,,936,,n/d,przerwa w ruchu,2027-04-05,2027-05-14,Korekta_SHZT_2026-2027
2817,181,,IRE 4 Śląski,Kępno - Cieśle,1,103.268,141.500,modernizacja torów i obiektów inżynieryjnych,,,4440,,n/d,przerwa w ruchu,2026-12-13,2027-06-16,Korekta_SHZT_2026-2027
2818,181,,IRE 4 Śląski,Cieśle - Oleśnica,1,141.500,149.109,modernizacja torów i obiektów inżynieryjnych,,,4272,,n/d,przerwa w ruchu,2027-06-16,2027-12-11,Korekta_SHZT_2026-2027
2819,189,,IRE 4 Śląski,Ruda Chebzie - Zabrze Biskpice,1,-0.461,3.300,modernizacja torów i obiektów inżynieryjnych,,,2912,,n/d,"przerwa w ruchu
w wymiarze 8h",2026-12-13,2027-12-11,Korekta_SHZT_2026-2027
2820,190,,IRE 4 Śląski,Skoczów - Bielsko Biała,1,0.326,21.506,modernizacja torów i obiektów inżynieryjnych,,,456,,n/d,przerwa w ruchu,2027-11-22,2027-12-11,Korekta_SHZT_2026-2027
2821,201,,IRE 2 Północny,Maksymilianowo - Serock,2,37.100,49.930,"budowa nowego toru nr 2
ograniczenie prędkości",,,8712,,50,"ruch po torze nr 1 z
ograniczeniem
prędkości do 50
km/h w miejscach
robót",2026-12-13,2027-12-11,Korekta_SHZT_2026-2027
2822,201,,IRE 2 Północny,Serock - Serock,2,49.930,51.268,"budowa toru nr 2, poza skrajnią toru nr 1",,,8712,,50,"ruch po torze
czynnym",2026-12-13,2027-12-11,Korekta_SHZT_2026-2027
2823,201,,IRE 2 Północny,Serock - Wierzchucin,1,51.268,68.112,"Ograniczenie prędkości obok miejsca robót budowa
toru nr 2, poza skrajnią toru nr 1",,,8712,,"50
2000m
krocząco","ograniczenie
prędkości",2026-12-13,2027-12-11,Korekta_SHZT_2026-2027
2824,201,,IRE 2 Północny,Serock - Wierzchucin,1,68.800,71.250,przepięcie układu torowego,,,696,,n/d,przerwa w ruchu,2027-06-28,2027-07-27,Korekta_SHZT_2026-2027
2825,201,,IRE 2 Północny,Wierzchucin - Wierzchucin,2,71.230,72.260,"Modernizacja linii / przebudowa układu torowego wraz
z pozostałymi elementami infrastruktury",,,2136,,50,"ruch po torach
czynnych w stacji",2027-03-30,2027-06-27,Korekta_SHZT_2026-2027
2826,201,,IRE 2 Północny,Wierzchucin - Lipowa Tucholska,2,72.200,92.000,"budowa nowego toru nr 2
ograniczenie prędkości",,,8712,,"50
2000m
krocząco","ruch jednotorowy
dwukierunkowy
nowym torem nr 1 z
ograniczeniem
prędkości w
miejscu robót do 50
km/h",2026-12-13,2027-12-11,Korekta_SHZT_2026-2027
2827,201,,IRE 2 Północny,Wierzchucin - Lipowa Tucholska,1,72.200,72.600,"Modernizacja linii / przebudowa układu torowego wraz
z pozostałymi elementami infrastruktury",,,696,,n/d,przerwa w ruchu,2027-07-28,2027-08-26,Korekta_SHZT_2026-2027
2828,201,,IRE 2 Północny,Lipowa Tucholska - Lipowa Tucholska,2,92.000,93.000,budowa toru nr 2,,,8712,,50,"ruch po torach
czynnych w stacji",2026-12-13,2027-12-11,Korekta_SHZT_2026-2027
2829,201,,IRE 2 Północny,Lipowa Tucholska - Lipowa Tucholska,3,93.600,94.800,"Modernizacja linii / przebudowa układu torowego wraz
z pozostałymi elementami infrastruktury",,,3984,,n/d,"ruch po torach
czynnych w stacji",2027-06-28,2027-12-11,Korekta_SHZT_2026-2027
2830,201,,IRE 2 Północny,Lipowa Tucholska - Bąk,1,96.033,116.115,"Modernizacja linii / przebudowa układu torowego wraz
z pozostałymi elementami infrastruktury",,,5736,,n/d,przerwa w ruchu,2027-01-02,2027-08-29,Korekta_SHZT_2026-2027
2831,201,,IRE 2 Północny,Łąg Południowy - Bąk,1,102.980,116.115,"Modernizacja linii / przebudowa układu torowego wraz
z pozostałymi elementami infrastruktury",,,2472,,n/d,przerwa w ruchu,2027-08-30,2027-12-11,Korekta_SHZT_2026-2027
2832,201,,IRE 2 Północny,Bąk - Bąk,"1,2",116.115,117.480,"Modernizacja linii / przebudowa układu torowego wraz
z pozostałymi elementami infrastruktury",,,8232,,n/d,przerwa w ruchu,2027-01-02,2027-12-11,Korekta_SHZT_2026-2027
2833,201,,IRE 2 Północny,Bąk - Kościerzyna,1,117.710,136.033,"Ograniczenie prędkości obok miejsca robót, budowa
toru nr 2.",,,5736,,50,"ograniczenie
prędkości",2027-01-02,2027-08-29,Korekta_SHZT_2026-2027
2834,201,,IRE 2 Północny,Bąk - Kościerzyna,1,117.710,136.033,budowa toru nr 1,,,2472,,n/d,przerwa w ruchu,2027-08-30,2027-12-11,Korekta_SHZT_2026-2027
2835,201,,IRE 2 Północny,Kościerzyna - Gołubie Kaszubskie,1,138.068,148.344,"Modernizacja linii / przebudowa układu torowego wraz
z pozostałymi elementami infrastruktury",,,8688,,n/d,przerwa w ruchu,2026-12-13,2027-12-10,Korekta_SHZT_2026-2027
2836,201,,IRE 2 Północny,Gołubie Kaszubskie - Gołubie Kaszubskie,"1,2,4",148.344,149.701,"Modernizacja linii / przebudowa układu torowego wraz
z pozostałymi elementami infrastruktury",,,8688,,n/d,przerwa w ruchu,2026-12-13,2027-12-10,Korekta_SHZT_2026-2027
2837,201,,IRE 2 Północny,Gołubie Kaszubskie - Somonino,1,149.701,161.730,"Modernizacja linii / przebudowa układu torowego wraz
z pozostałymi elementami infrastruktury",,,8688,,n/d,przerwa w ruchu,2026-12-13,2027-12-10,Korekta_SHZT_2026-2027
2838,201,,IRE 2 Północny,Gdańsk Osowa - Gdynia Wielki Kack,2,191.731,193.475,"Ograniczenie prędkości obok miejsca robót, budowa
toru nr 2 i 4.",,,8712,,50,"ograniczenie
prędkości",2026-12-13,2027-12-11,Korekta_SHZT_2026-2027
2839,201,,IRE 2 Północny,Gdynia Wielki Kack - Gdynia Główna,101,197.700,200.050,"Ograniczenie prędkości obok miejsca robót, budowa
torów proj. 101 i 102.",,,8712,,50,"ograniczenie
prędkości",2026-12-13,2027-12-11,Korekta_SHZT_2026-2027
2840,202,,IRE 2 Północny,Gdynia Chylonia - Wejherowo,"1,2",25.200,44.509,"Modernizacja linii / przebudowa układu torowego wraz
z pozostałymi elementami infrastruktury",,,672,,n/d,przerwa w ruchu,2027-03-15,2027-04-12,Korekta_SHZT_2026-2027
2841,202,,IRE 2 Północny,Wejherowo - Lebork,1,44.509,81.150,"Modernizacja linii / przebudowa układu torowego wraz
z pozostałymi elementami infrastruktury",,,2304,,n/d,przerwa w ruchu,2027-09-06,2027-12-11,Korekta_SHZT_2026-2027
2842,202,,IRE 2 Północny,Lębork - Słupsk,"1,2",81.150,128.600,Nocna przerwa technologiczna 6 godz. w dobie,,,1200,,n/d,"przerwa w ruchu
w wymiarze 6h",2026-12-13,2027-06-30,Korekta_SHZT_2026-2027
2843,202,,IRE 2 Północny,Lębork - Słupsk,1,81.150,128.600,Reprofilacja szyn,,,1992,,50,"Ruch jednotorowy
dwukierunkowy po
torze czynnym.
Zamknięcia
kroczące torów
stacyjnych i
szlakowych",2027-05-14,2027-08-05,Korekta_SHZT_2026-2027
2844,202,,IRE 2 Północny,Pogorzelice - Pogorzelice,1,86.484,88.416,"Modernizacja linii / przebudowa układu torowego wraz
z pozostałymi elementami infrastruktury",,,2160,,40,"Czynny tor 2 i 4.
Peron nr 2 i dwie
krawędzie
peronowe.",2026-12-13,2027-03-13,Korekta_SHZT_2026-2027
2845,202,,IRE 2 Północny,Pogorzelice - Potęgowo,1,88.416,97.461,"Modernizacja linii / przebudowa układu torowego wraz
z pozostałymi elementami infrastruktury",,,2160,,40,"linia dwutorowa,
ruch jednotorowy
dwukierunkowy",2026-12-13,2027-03-13,Korekta_SHZT_2026-2027
